make,model,year,risk_level,analytics_exact_rows,analytics_model_rows,open_ev_exact_rows,source_count,sources,missing_reference_specs,reasons
Audi,e-tron,2018,medium,14,147,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Audi,e-tron,2024,medium,14,147,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Audi,e-tron,2016,medium,15,147,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Audi,e-tron,2019,medium,15,147,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Audi,e-tron,2020,medium,15,147,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Audi,e-tron,2015,medium,17,147,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Audi,e-tron,2022,medium,17,147,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Audi,e-tron,2021,medium,20,147,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Mercedes,EQC,2016,medium,9,149,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Mercedes,EQC,2018,medium,10,149,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Mercedes,EQC,2020,medium,11,149,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Mercedes,EQC,2021,medium,12,149,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Mercedes,EQC,2019,medium,14,149,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Mercedes,EQC,2023,medium,17,149,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Mercedes,EQC,2015,medium,18,149,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Mercedes,EQC,2017,medium,19,149,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Mercedes,EQC,2022,medium,19,149,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Mercedes,EQC,2024,medium,20,149,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Volkswagen,ID.4,2019,medium,11,152,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Volkswagen,ID.4,2018,medium,13,152,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Volkswagen,ID.4,2020,medium,14,152,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Volkswagen,ID.4,2022,medium,14,152,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Volkswagen,ID.4,2017,medium,16,152,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Volkswagen,ID.4,2021,medium,17,152,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Volkswagen,ID.4,2015,medium,18,152,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Volkswagen,ID.4,2016,medium,21,152,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Hyundai,Kona Electric,2022,medium,11,154,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Nissan,Leaf,2016,medium,11,154,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Nissan,Leaf,2022,medium,11,154,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Nissan,Leaf,2023,medium,11,154,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Hyundai,Kona Electric,2018,medium,12,154,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Nissan,Leaf,2021,medium,12,154,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Hyundai,Kona Electric,2021,medium,14,154,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Nissan,Leaf,2018,medium,14,154,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Hyundai,Kona Electric,2015,medium,15,154,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Hyundai,Kona Electric,2017,medium,16,154,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Hyundai,Kona Electric,2019,medium,16,154,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Nissan,Leaf,2020,medium,16,154,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Hyundai,Kona Electric,2020,medium,17,154,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Nissan,Leaf,2015,medium,18,154,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Nissan,Leaf,2019,medium,18,154,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Nissan,Leaf,2017,medium,19,154,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Hyundai,Kona Electric,2016,medium,24,154,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Nissan,Leaf,2024,medium,24,154,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Volkswagen,ID.3,2015,medium,8,156,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Volkswagen,ID.3,2020,medium,15,156,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Volkswagen,ID.3,2022,medium,16,156,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Volkswagen,ID.3,2018,medium,17,156,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Volkswagen,ID.3,2016,medium,19,156,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Volkswagen,ID.3,2017,medium,19,156,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Volkswagen,ID.3,2019,medium,19,156,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Volkswagen,ID.3,2021,medium,19,156,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Ford,Mustang Mach-E,2016,medium,11,161,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Ford,Mustang Mach-E,2019,medium,11,161,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Ford,Mustang Mach-E,2020,medium,15,161,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Ford,Mustang Mach-E,2015,medium,16,161,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Ford,Mustang Mach-E,2017,medium,18,161,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Ford,Mustang Mach-E,2022,medium,19,161,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Ford,Mustang Mach-E,2018,medium,21,161,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Ford,Mustang Mach-E,2021,medium,21,161,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Ford,F-150 Lightning,2018,medium,11,162,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Ford,F-150 Lightning,2017,medium,13,162,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Ford,F-150 Lightning,2019,medium,15,162,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Ford,F-150 Lightning,2022,medium,15,162,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Ford,F-150 Lightning,2015,medium,17,162,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Ford,F-150 Lightning,2016,medium,17,162,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Ford,F-150 Lightning,2021,medium,20,162,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Ford,F-150 Lightning,2020,medium,22,162,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Kia,Niro EV,2017,medium,11,163,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Chevrolet,Bolt EUV,2024,medium,12,163,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Kia,Niro EV,2019,medium,12,163,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Kia,Niro EV,2015,medium,13,163,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Chevrolet,Bolt EUV,2019,medium,14,163,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Kia,Niro EV,2016,medium,14,163,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Chevrolet,Bolt EUV,2015,medium,15,163,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Chevrolet,Bolt EUV,2016,medium,15,163,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Kia,Niro EV,2022,medium,15,163,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Chevrolet,Bolt EUV,2021,medium,16,163,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Chevrolet,Bolt EUV,2022,medium,17,163,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Kia,Niro EV,2023,medium,17,163,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Chevrolet,Bolt EUV,2017,medium,18,163,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Kia,Niro EV,2018,medium,18,163,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Chevrolet,Bolt EUV,2018,medium,19,163,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Kia,Niro EV,2021,medium,19,163,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Kia,Niro EV,2024,medium,21,163,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Kia,Niro EV,2020,medium,23,163,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Chevrolet,Bolt EUV,2020,medium,27,163,0,1,electric_vehicle_analytics.csv,torque_nm,only one dataset source; missing planner reference field: torque_nm
Tesla,Model 3,2024,low,6,69,3,2,"electric_vehicle_analytics.csv, open-ev-data-v1.24.0.csv",,
BMW,iX,2023,low,8,103,4,2,"electric_vehicle_analytics.csv, open-ev-data-v1.24.0.csv",,
BMW,iX,2024,low,12,103,4,2,"electric_vehicle_analytics.csv, open-ev-data-v1.24.0.csv",,
Audi,Q4 e-tron,2024,low,15,142,6,2,"electric_vehicle_analytics.csv, open-ev-data-v1.24.0.csv",,
Audi,Q4 e-tron,2023,low,25,142,6,2,"electric_vehicle_analytics.csv, open-ev-data-v1.24.0.csv",,
Nissan,Ariya,2024,low,14,144,4,2,"electric_vehicle_analytics.csv, open-ev-data-v1.24.0.csv",,
Nissan,Ariya,2023,low,16,144,4,2,"electric_vehicle_analytics.csv, open-ev-data-v1.24.0.csv",,
Chevrolet,Bolt EV,2023,low,13,145,3,2,"electric_vehicle_analytics.csv, open-ev-data-v1.24.0.csv",,
Volkswagen,ID.4,2023,low,13,152,2,2,"electric_vehicle_analytics.csv, open-ev-data-v1.24.0.csv",,
Volkswagen,ID.4,2024,low,15,152,2,2,"electric_vehicle_analytics.csv, open-ev-data-v1.24.0.csv",,
Hyundai,Kona Electric,2023,low,10,154,2,2,"electric_vehicle_analytics.csv, open-ev-data-v1.24.0.csv",,
Hyundai,Kona Electric,2024,low,19,154,2,2,"electric_vehicle_analytics.csv, open-ev-data-v1.24.0.csv",,
Volkswagen,ID.3,2023,low,10,156,2,2,"electric_vehicle_analytics.csv, open-ev-data-v1.24.0.csv",,
Volkswagen,ID.3,2024,low,14,156,3,2,"electric_vehicle_analytics.csv, open-ev-data-v1.24.0.csv",,
Ford,Mustang Mach-E,2024,low,9,161,5,2,"electric_vehicle_analytics.csv, open-ev-data-v1.24.0.csv",,
Ford,Mustang Mach-E,2023,low,20,161,5,2,"electric_vehicle_analytics.csv, open-ev-data-v1.24.0.csv",,
